Thu nhap,Co dinh,Nhu cau,Giao duc,Thanh toan no,Tiet kiem,Ban than,a,b,c,d,e,f
7000000,4230000,1,0,0,0,0,0.62428571,0.06917631,0.07064235,0.12164028,0,0.11425535
9800000,5840000,1,1,0,0,0,0.61591837,0.07183287,0.00711983,0.12207501,0,0.18305392
9250000,5960000,1,0,0,1,0,0.66432432,0.18828052,0.05379568,0.01270568,0,0.0808938
5100000,3280000,1,0,0,1,0,0.66313725,0.1675313,0.05346357,0.00505822,0,0.11080966
7800000,4650000,1,1,0,1,0,0.61615385,0.26067871,0.04600731,0.0575309,0,0.01962923
8400000,3040000,1,1,0,0,1,0.38190476,0.07740596,0.28138505,0.14753753,0,0.1117667
9350000,4720000,1,1,0,1,0,0.52481283,0.15423976,0.14443731,0.04657246,0,0.12993764
8450000,5390000,1,1,0,1,0,0.65786982,0.23593597,0.01918914,0.05066466,0,0.03634041
9650000,4620000,1,0,0,1,0,0.49875648,0.12711025,0.10557348,0.14676695,0,0.12179284
9850000,6200000,1,1,0,0,0,0.64944162,0.10613276,0.05740842,0.01765317,0,0.16936403
9200000,3660000,1,1,0,1,1,0.41782609,0.17105053,0.11604667,0.12795042,0,0.16712629
9000000,3870000,1,0,0,1,0,0.45,0.34983961,0.03789884,0.1033935,0,0.05886805
7250000,4970000,1,1,0,0,0,0.70551724,0.01456735,0.13336487,0.07166414,0,0.0748864
9600000,5400000,1,0,0,0,0,0.5825,0.0235607,0.09273405,0.13094984,0,0.17025541
7700000,2630000,1,1,0,1,0,0.36155844,0.37036675,0.10151368,0.13826975,0,0.02829138
7900000,3790000,1,1,0,1,0,0.49974684,0.17259656,0.02997864,0.10542758,0,0.19225038
8700000,6590000,1,1,0,0,0,0.77747126,0.03334101,0.08694981,0.05970699,0,0.04253093
6650000,2350000,1,1,0,1,0,0.37338346,0.22658691,0.06489792,0.13853851,0,0.1965932
4400000,3730000,1,1,0,0,0,0.86772727,0.06786555,0.00587803,0.01048194,0,0.04804721
9550000,2970000,1,1,0,1,0,0.33099476,0.35590428,0.11334891,0.02268764,0,0.17706441
7200000,4700000,1,1,0,1,0,0.67277778,0.10203911,0.03251481,0.02022094,0,0.17244736
6650000,3910000,1,1,0,0,0,0.60796992,0.05486999,0.04724053,0.14859062,0,0.14132894
9900000,3740000,1,1,0,1,0,0.39777778,0.27324106,0.10040798,0.1433815,0,0.08519168
6900000,3450000,1,1,0,1,0,0.52,0.12778134,0.08030763,0.14388662,0,0.12802441
8150000,4930000,1,1,0,1,0,0.62490798,0.17145972,0.09241421,0.01106513,0,0.10015296
6900000,5540000,1,0,0,0,0,0.82289855,0.04546009,0.04861237,0.07972115,0,0.00330784
7150000,3480000,1,0,0,1,0,0.50671329,0.25899346,0.05591173,0.07105818,0,0.10732334
9450000,4350000,1,0,0,1,0,0.48031746,0.31735752,0.08862824,0.06087172,0,0.05282506
9850000,4270000,1,1,0,1,0,0.45350254,0.31751404,0.05287496,0.10685088,0,0.06925758
7500000,3550000,1,1,0,1,0,0.49333333,0.37029231,0.0297493,0.08711969,0,0.01950537
9500000,5090000,1,1,0,1,0,0.55578947,0.2109868,0.02477732,0.13323272,0,0.07521369
8500000,2330000,1,1,0,1,0,0.29411765,0.35234454,0.14356036,0.08389532,0,0.12608213
9700000,5120000,1,1,0,1,0,0.54783505,0.14418032,0.11853292,0.116322,0,0.07312971
9550000,6550000,1,0,0,0,0,0.70586387,0.01684431,0.14571531,0.12895958,0,0.00261693
5150000,2840000,1,1,0,1,0,0.57145631,0.28645646,0.00352025,0.11663918,0,0.0219278
8550000,3250000,1,1,0,1,0,0.40011696,0.32067607,0.05521438,0.11174584,0,0.11224675
6500000,4770000,1,0,0,1,0,0.75384615,0.16477078,0.00588311,0.0016013,0,0.07389866
8350000,3050000,1,1,0,1,0,0.38526946,0.32088694,0.03989977,0.07949914,0,0.17444469
4150000,2400000,1,0,0,1,0,0.59831325,0.23202915,0.10592897,0.01995688,0,0.04377175
8050000,5650000,1,1,0,0,0,0.72186335,0.09956105,0.07227124,0.0401638,0,0.06614056
10000000,3570000,1,1,0,1,0,0.377,0.35224738,0.10442964,0.05920768,0,0.1071153
8550000,4900000,1,0,0,1,0,0.59309942,0.17520345,0.12981013,0.0761574,0,0.0257296
8000000,6010000,1,0,0,0,0,0.77125,0.00236859,0.0208064,0.11036179,0,0.09521322
4700000,2380000,1,0,0,1,0,0.52638298,0.17847724,0.01154807,0.11713052,0,0.16646119
7850000,3750000,1,1,0,1,0,0.49770701,0.11340615,0.09575043,0.10821941,0,0.184917
8800000,2020000,1,1,0,1,0,0.24954545,0.27821185,0.12639818,0.1468626,0,0.19898192
7800000,3430000,1,1,0,1,0,0.45974359,0.22843992,0.05652634,0.13475763,0,0.12053252
6400000,2000000,1,0,0,1,0,0.3325,0.39115631,0.00495081,0.11648043,0,0.15491245
7750000,5620000,1,1,0,0,0,0.74516129,0.11253354,0.00591551,0.00270892,0,0.13368074
9050000,6360000,1,1,0,0,0,0.72276243,0.04675713,0.02342398,0.03734795,0,0.16970851
9950000,4480000,1,1,0,1,0,0.47025126,0.23186707,0.10742023,0.11084541,0,0.07961603
5850000,3230000,1,0,0,1,0,0.57213675,0.25981938,0.13083163,0.00165135,0,0.03556089
5250000,3260000,1,1,0,0,0,0.64095238,0.14768586,0.03652296,0.11065324,0,0.06418556
7800000,2220000,1,0,0,1,0,0.30461538,0.38853388,0.11424372,0.09692862,0,0.0956784
4900000,3480000,1,0,0,0,0,0.73020408,0.13735752,0.00683934,0.01603737,0,0.10956169
8800000,6790000,1,0,0,0,0,0.79159091,0.01279517,0.11265588,0.05966154,0,0.0232965
7400000,3860000,1,1,0,1,0,0.54162162,0.30778671,0.05994462,0.04685904,0,0.04378801
8200000,4960000,1,1,0,0,0,0.62487805,0.12709937,0.07014682,0.03446138,0,0.14341438
9000000,6120000,1,0,0,0,0,0.7,0.03956754,0.05922204,0.0847185,0,0.11649192
4850000,3220000,1,1,0,1,0,0.68391753,0.12244753,0.11304947,0.05312004,0,0.02746543
5650000,3280000,1,0,0,1,0,0.60053097,0.22787158,0.00509886,0.10230929,0,0.0641893
6100000,2140000,1,1,0,1,1,0.37081967,0.11183208,0.39649327,0.11777469,0,0.00308029
9750000,3600000,1,0,0,1,0,0.38923077,0.37759407,0.14000003,0.03057587,0,0.06259926
9200000,5710000,1,1,0,0,0,0.64065217,0.04742396,0.06755719,0.07659499,0,0.16777169
6100000,3630000,1,1,0,1,0,0.61508197,0.16755126,0.10028652,0.05412491,0,0.06295534
9950000,6580000,1,1,0,0,0,0.68130653,0.13986506,0.13222305,0.02110225,0,0.02550311
5800000,2900000,1,0,0,1,0,0.52,0.21104411,0.12124427,0.05966188,0,0.08804974
9800000,2450000,1,0,0,1,1,0.27,0.36633105,0.15573127,0.10487608,0,0.1030616
7400000,4150000,1,1,0,0,0,0.58081081,0.02537375,0.09984745,0.09818973,0,0.19577826
9500000,3760000,1,0,0,1,1,0.41578947,0.10094573,0.18483404,0.12341765,0,0.17501311
6600000,3340000,1,0,0,0,1,0.52606061,0.07859796,0.23972129,0.14764633,0,0.00797381
9450000,6800000,1,1,0,0,0,0.73957672,0.04659391,0.01668921,0.01012419,0,0.18701597
5300000,3010000,1,0,0,0,0,0.58792453,0.10028341,0.07167972,0.14098653,0,0.09912581
8650000,2600000,1,1,0,1,0,0.32057803,0.33029362,0.0929132,0.07569819,0,0.18051696
9050000,4190000,1,0,0,1,0,0.48298343,0.34370734,0.02035742,0.09123941,0,0.0617124
7850000,3670000,1,0,0,1,0,0.48751592,0.26077444,0.11208813,0.08135964,0,0.05826187
6500000,4450000,1,1,0,0,0,0.70461538,0.12218239,0.09497212,0.03282581,0,0.0454043
7450000,4420000,1,1,0,1,0,0.61328859,0.15079111,0.14716171,0.06807824,0,0.02068035
6650000,2730000,1,0,0,1,0,0.43052632,0.39273506,0.04575675,0.08359998,0,0.04738189
7700000,4190000,1,1,0,1,0,0.56415584,0.21579788,0.05805559,0.06414844,0,0.09784225
8000000,6380000,1,1,0,0,0,0.8175,0.03078903,0.1300167,0.0039919,0,0.01770237
9950000,6540000,1,1,0,0,0,0.67728643,0.09747032,0.12271468,0.03317825,0,0.06935032
4550000,2880000,1,0,0,1,0,0.65296703,0.20619381,0.00382985,0.04068948,0,0.09631983
5200000,2300000,1,1,0,1,0,0.46230769,0.38368905,0.00242363,0.01107617,0,0.14050346
4700000,2100000,1,1,0,1,0,0.46680851,0.15445689,0.0842136,0.13333976,0,0.16118124
9950000,3100000,1,1,0,1,1,0.33155779,0.35531253,0.11658516,0.12210405,0,0.07444047
7100000,3890000,1,0,0,1,0,0.56788732,0.23931868,0.08647779,0.10033366,0,0.00598255
3250000,2230000,1,0,0,1,0,0.70615385,0.13476942,0.07642175,0.04541645,0,0.03723853
6050000,2230000,1,0,0,1,1,0.38859504,0.2364452,0.19752307,0.13839008,0,0.03904661
8100000,3850000,1,0,0,0,1,0.49530864,0.06622315,0.23136554,0.14298892,0,0.06411375
6700000,3990000,1,1,0,1,0,0.61552239,0.24575108,0.05351057,0.05769904,0,0.02751692
5750000,3600000,1,0,0,0,0,0.64608696,0.01967089,0.14296747,0.13531439,0,0.05596029
4700000,2010000,1,0,0,1,1,0.44765957,0.23748241,0.10982645,0.13588697,0,0.0691446
5900000,3490000,1,1,0,1,0,0.61152542,0.18939722,0.04302734,0.04835898,0,0.10769104
7650000,5800000,1,1,0,0,0,0.77816993,0.02301331,0.02306936,0.01432292,0,0.16142448
9250000,3840000,1,1,0,1,0,0.43513514,0.26153639,0.0767263,0.0885414,0,0.13806077
9150000,3540000,1,0,0,1,1,0.40688525,0.26938229,0.14489423,0.14577449,0,0.03306374
9550000,4580000,1,1,0,1,1,0.49958115,0.15908036,0.10698039,0.10839863,0,0.12595947
7050000,3620000,1,1,0,1,0,0.53347518,0.20893212,0.00774752,0.09983932,0,0.15000586
6050000,3350000,1,0,0,0,1,0.57371901,0.02120285,0.135711,0.14915276,0,0.12021438
9150000,4770000,1,0,0,1,0,0.54131148,0.14535582,0.08860464,0.04822203,0,0.17650603
5500000,3340000,1,1,0,0,0,0.62727273,0.03144231,0.14946596,0.07999379,0,0.11182521
6500000,2980000,1,0,0,1,0,0.47846154,0.32052664,0.02288114,0.02908133,0,0.14904935
5650000,3960000,1,1,0,0,0,0.72088496,0.01866939,0.01830036,0.10790252,0,0.13424277
7750000,3060000,1,1,0,1,0,0.41483871,0.34864773,0.05923117,0.07263143,0,0.10465096
6950000,3560000,1,0,0,1,0,0.53223022,0.18484281,0.08770889,0.07216145,0,0.12305663
8550000,4080000,1,1,0,1,0,0.49719298,0.31869114,0.02329933,0.10912775,0,0.0516888
9700000,4990000,1,1,0,1,0,0.53443299,0.16417399,0.09249909,0.05226939,0,0.15662454
4450000,3150000,1,1,0,0,0,0.72786517,0.11950431,0.12393588,0.02243877,0,0.00625587
8850000,6640000,1,0,0,0,0,0.77028249,0.02538291,0.08951155,0.06492841,0,0.04989464
7100000,2660000,1,0,0,1,0,0.39464789,0.22889588,0.11138259,0.11280727,0,0.15226637
6350000,3270000,1,1,0,1,0,0.53496063,0.31704039,0.11898602,0.02854968,0,0.00046328
8950000,5060000,1,1,0,1,0,0.58536313,0.31651916,0.01267738,0.04825397,0,0.03718636
8700000,4850000,1,1,0,1,0,0.57747126,0.1375489,0.05518391,0.11419633,0,0.1155996
4400000,2630000,1,0,0,1,0,0.61772727,0.16177758,0.05475034,0.01724558,0,0.14849923
7150000,2660000,1,0,0,1,0,0.39202797,0.3619364,0.10740369,0.06988891,0,0.06874303
9700000,2620000,1,0,0,1,1,0.29010309,0.26417531,0.120699,0.13199217,0,0.19303043
9850000,6820000,1,1,0,0,0,0.71238579,0.03336127,0.09668568,0.09466692,0,0.06290034
5500000,2700000,1,1,0,0,0,0.51090909,0.13815176,0.09538626,0.11890693,0,0.13664596
4600000,2520000,1,0,0,1,0,0.56782609,0.3451954,0.00829755,0.02740371,0,0.05127725
8650000,2750000,1,1,0,1,0,0.33791908,0.39471963,0.11429444,0.11395323,0,0.03911362
8900000,5720000,1,0,0,1,0,0.66269663,0.27372619,0.00614048,0.03266544,0,0.02477126
8900000,4750000,1,0,0,0,0,0.55370787,0.12232495,0.11776146,0.13629771,0,0.06990801
8200000,5220000,1,1,0,0,0,0.65658537,0.10549467,0.01226281,0.02802059,0,0.19763656
9100000,5840000,1,1,0,0,0,0.66175824,0.14002117,0.09620934,0.09450257,0,0.00750868
5450000,3700000,1,1,0,1,0,0.69889908,0.23329049,0.02326278,0.01333935,0,0.0312083
5450000,2410000,1,1,0,1,0,0.46220183,0.28543285,0.10968269,0.0528342,0,0.08984843
8800000,4370000,1,1,0,1,0,0.51659091,0.26653904,0.1321951,0.03004968,0,0.05462527
7150000,2360000,1,1,0,0,1,0.35006993,0.1009835,0.33785633,0.10990279,0,0.10118745
9250000,3070000,1,1,0,0,1,0.35189189,0.02650509,0.31567526,0.11798538,0,0.18794238
9550000,3350000,1,0,0,1,0,0.37078534,0.34778611,0.0873094,0.13914791,0,0.05497124
9350000,5520000,1,1,0,1,0,0.61037433,0.17260515,0.03812463,0.07743395,0,0.10146194
3200000,2010000,1,0,0,0,0,0.648125,0.08258586,0.02592448,0.0442105,0,0.19915416
4750000,2260000,1,1,0,1,0,0.49578947,0.18241996,0.04532274,0.08821413,0,0.1882537
6450000,2830000,1,0,0,1,0,0.45875969,0.24423473,0.04779938,0.10953532,0,0.13967088
8100000,4830000,1,0,0,1,0,0.6162963,0.13947973,0.01187607,0.07500567,0,0.15734223
7450000,3030000,1,1,0,1,0,0.42671141,0.32003823,0.09834826,0.08052172,0,0.07438038
5650000,3040000,1,1,0,1,0,0.5580531,0.30260801,0.09860126,0.00891524,0,0.03182239
8100000,3270000,1,1,0,1,0,0.4237037,0.16487515,0.13709605,0.13477906,0,0.13954604
4500000,2480000,1,0,0,1,0,0.57111111,0.17513155,0.02029292,0.06161154,0,0.17185288
8200000,2510000,1,1,0,1,1,0.32609756,0.18744364,0.29010597,0.1216377,0,0.07471513
9700000,5760000,1,1,0,0,1,0.61381443,0.04967523,0.17090579,0.1394212,0,0.02618335
7250000,3620000,1,0,0,1,0,0.51931034,0.29698018,0.08555163,0.01041268,0,0.08774517
7800000,4680000,1,1,0,1,0,0.62,0.15501481,0.07614894,0.00211556,0,0.14672069
6350000,2340000,1,0,0,1,0,0.38850394,0.20989693,0.11875171,0.09190424,0,0.19094318
3900000,2010000,1,1,0,0,0,0.53538462,0.13726028,0.1473236,0.07903665,0,0.10099485
5500000,3450000,1,1,0,0,0,0.64727273,0.12248017,0.06537103,0.11039062,0,0.05448545
7450000,3860000,1,1,0,1,0,0.53812081,0.20070533,0.03327997,0.11296704,0,0.11492685
6750000,4230000,1,1,0,0,0,0.64666667,0.0699128,0.11898682,0.02942777,0,0.13500594
8200000,3210000,1,1,0,1,0,0.41146341,0.31523253,0.01986034,0.10370256,0,0.14974116
7200000,2910000,1,1,0,1,0,0.42416667,0.15654275,0.11121302,0.10957809,0,0.19849947
4550000,2370000,1,0,0,1,0,0.54087912,0.13411022,0.07289844,0.08928433,0,0.16282789
9500000,2990000,1,0,0,1,0,0.33473684,0.33908479,0.12546699,0.04380356,0,0.15690782
9150000,6270000,1,1,0,1,0,0.7052459,0.17056093,0.11425316,0.00796184,0,0.00197817
5450000,2660000,1,0,0,1,0,0.50807339,0.27129782,0.06090245,0.01211976,0,0.14760658
9300000,5130000,1,1,0,0,0,0.5716129,0.01411788,0.10297062,0.13876373,0,0.17253487
8500000,5960000,1,0,0,0,0,0.72117647,0.00908327,0.00847262,0.125407,0,0.13586064
9250000,6880000,1,1,0,0,0,0.76378378,0.02569565,0.01264049,0.11616678,0,0.0817133
4800000,2780000,1,1,0,0,0,0.59916667,0.06210815,0.08170955,0.11888322,0,0.13813241
4900000,3750000,1,0,0,1,0,0.78530612,0.16516543,0.03091289,0.01150852,0,0.00710704
9750000,6200000,1,0,0,0,1,0.65589744,0.0214691,0.11816499,0.13731794,0,0.06715053
7550000,3420000,1,0,0,1,0,0.47298013,0.22513859,0.12656732,0.09633048,0,0.07898348
7400000,4880000,1,1,0,0,0,0.67945946,0.07156456,0.12451205,0.05373671,0,0.07072722
8400000,3250000,1,1,0,1,0,0.40690476,0.20944838,0.13896199,0.09943543,0,0.14524944
7000000,3270000,1,0,0,1,0,0.48714286,0.14368068,0.14369238,0.09703984,0,0.12844424
5650000,2100000,1,1,0,0,1,0.39168142,0.00656831,0.3858092,0.10653761,0,0.10940346
8200000,5800000,1,0,0,1,0,0.72731707,0.11600935,0.03932789,0.07087776,0,0.04646793
5000000,2790000,1,1,0,0,0,0.578,0.13021156,0.100563,0.0183988,0,0.17282664
7200000,5430000,1,0,0,0,0,0.77416667,0.08212386,0.0394571,0.04021418,0,0.06403819
5200000,2290000,1,1,0,1,0,0.46038462,0.18890193,0.02780254,0.13823089,0,0.18468002
3350000,2270000,1,0,0,0,0,0.69761194,0.06926016,0.04881124,0.08815108,0,0.09616558
8550000,5870000,1,0,0,0,0,0.70654971,0.02404123,0.05157085,0.08860518,0,0.12923303
6250000,4560000,1,1,0,0,0,0.7496,0.01577047,0.10114643,0.00549835,0,0.12798475
9900000,4450000,1,0,0,1,0,0.46949495,0.32311891,0.12700103,0.01800103,0,0.06238408
6300000,3910000,1,0,0,0,0,0.64063492,0.12246304,0.034482,0.12656958,0,0.07585046
10000000,3500000,1,1,0,1,0,0.37,0.36816187,0.08463335,0.05172775,0,0.12547703
6700000,2820000,1,1,0,0,1,0.44089552,0.11245557,0.2388542,0.10728724,0,0.10050747
8450000,5840000,1,1,0,0,0,0.71112426,0.05573931,0.03871368,0.06575956,0,0.12866319
9050000,4160000,1,0,0,1,0,0.47966851,0.17408405,0.05931484,0.1320327,0,0.1548999
4650000,2110000,1,0,0,1,0,0.47376344,0.36838496,0.02477972,0.10446968,0,0.0286022
4650000,2010000,1,0,0,1,0,0.45225806,0.23344119,0.07010597,0.12753316,0,0.11666162
9000000,2640000,1,1,0,1,1,0.31333333,0.16631695,0.22777328,0.11297019,0,0.17960625
7550000,3760000,1,0,0,1,0,0.51801325,0.12683073,0.0985716,0.14497904,0,0.11160538
9250000,4090000,1,0,0,1,0,0.46216216,0.34091849,0.06355417,0.04675245,0,0.08661273
8400000,2600000,1,0,0,1,0,0.32952381,0.35999331,0.06921752,0.07820807,0,0.16305729
9550000,2510000,1,1,0,1,0,0.28282723,0.33229809,0.07812167,0.11751396,0,0.18923905
7850000,4930000,1,0,0,1,0,0.64802548,0.21957288,0.04134347,0.01937233,0,0.07168584
7650000,4520000,1,1,0,1,0,0.61084967,0.19560744,0.11613293,0.03759551,0,0.03981445
9650000,2450000,1,0,0,1,0,0.27388601,0.34069622,0.11683954,0.13391485,0,0.13466338
9000000,4480000,1,0,0,1,1,0.51777778,0.1613097,0.20602217,0.11058052,0,0.00430983
9000000,3650000,1,0,0,1,0,0.42555556,0.393191,0.11045874,0.05481725,0,0.01597745
8750000,2620000,1,1,0,1,0,0.31942857,0.37127753,0.14051961,0.13343012,0,0.03534417
6300000,3870000,1,1,0,0,0,0.63428571,0.14877248,0.11478117,0.07780689,0,0.02435375
8450000,5210000,1,0,0,1,0,0.63656805,0.15419529,0.13469221,0.07250091,0,0.00204354
7550000,5310000,1,1,0,0,0,0.72331126,0.11336518,0.04293572,0.00248461,0,0.11790323
9800000,3770000,1,1,0,1,0,0.40469388,0.29811734,0.04361115,0.06320299,0,0.19037464
6100000,3780000,1,1,0,1,0,0.63967213,0.13703651,0.05353906,0.14211439,0,0.02763791
6250000,3600000,1,1,0,1,0,0.596,0.11012162,0.01411525,0.12285913,0,0.156904
4600000,2230000,1,0,0,1,0,0.50478261,0.18673241,0.05545584,0.11502075,0,0.13800839
7050000,3580000,1,1,0,0,1,0.52780142,0.08223449,0.1250929,0.10704481,0,0.15782638
9950000,2980000,1,1,0,1,1,0.31949749,0.28014225,0.12660501,0.13222241,0,0.14153284
8800000,3720000,1,1,0,1,0,0.44272727,0.29106518,0.06771563,0.05059146,0,0.14790046
9450000,4600000,1,1,0,1,0,0.50677249,0.21203215,0.07261507,0.05664559,0,0.1519347
8500000,4900000,1,1,0,0,0,0.59647059,0.08789297,0.14891497,0.01491027,0,0.1518112
6600000,4420000,1,1,0,0,0,0.68969697,0.03482748,0.1140712,0.11051642,0,0.05088793
8050000,2900000,1,1,0,0,1,0.38024845,0.02047605,0.35795468,0.13469406,0,0.10662676
5350000,3230000,1,1,0,1,0,0.62373832,0.19285561,0.10538714,0.06709345,0,0.01092548
4050000,2890000,1,0,0,1,0,0.73358025,0.13303581,0.03150963,0.03843064,0,0.06344367
8650000,3960000,1,1,0,0,0,0.47780347,0.1226271,0.13390409,0.08493256,0,0.18073278
3900000,2210000,1,1,0,1,0,0.58666667,0.13777474,0.06088789,0.07484017,0,0.13983053
8350000,3560000,1,0,0,1,0,0.44634731,0.39514233,0.03703892,0.03178749,0,0.08968395
5450000,2630000,1,1,0,1,1,0.50256881,0.10767873,0.14227265,0.10240524,0,0.14507457
8900000,5330000,1,1,0,1,0,0.6188764,0.14419686,0.00983304,0.03805948,0,0.18903422
9350000,4230000,1,0,0,1,0,0.47240642,0.23010188,0.03435392,0.07831391,0,0.18482387
8200000,2980000,1,0,0,1,0,0.38341463,0.2197496,0.14412182,0.12993597,0,0.12277798
8350000,6240000,1,1,0,0,0,0.76730539,0.05335508,0.02195897,0.06871351,0,0.08866705
9550000,4230000,1,1,0,1,0,0.46293194,0.25379139,0.05945896,0.13804241,0,0.0857753
5200000,2260000,1,1,0,1,0,0.45461538,0.26942464,0.05710851,0.06527837,0,0.1535731
6300000,2590000,1,0,0,1,0,0.43111111,0.26959122,0.12936148,0.13767578,0,0.03226041
8900000,5290000,1,0,0,0,0,0.61438202,0.07051638,0.10097935,0.03372396,0,0.18039829
4200000,2530000,1,0,0,1,0,0.62238095,0.1302801,0.0624497,0.09321634,0,0.09167291
6650000,2980000,1,1,0,0,1,0.4681203,0.14760302,0.10331268,0.12337825,0,0.15758575
9950000,6780000,1,1,0,0,0,0.70140704,0.09051398,0.03102894,0.1426514,0,0.03439864
7200000,3660000,1,1,0,1,0,0.52833333,0.20464825,0.13638212,0.09955406,0,0.03108224
5350000,3030000,1,0,0,0,0,0.58635514,0.05528638,0.03907904,0.14254126,0,0.17673818
3800000,2200000,1,1,0,0,1,0.59894737,0.05116861,0.1615439,0.10655829,0,0.08178183
7800000,3460000,1,1,0,1,0,0.46358974,0.2912646,0.05314399,0.00230579,0,0.18969588
5400000,2880000,1,0,0,1,0,0.55333333,0.13951163,0.03458114,0.07647836,0,0.19609554
8350000,6240000,1,0,0,0,0,0.76730539,0.00491005,0.10793802,0.00403013,0,0.11581641
8200000,4890000,1,1,0,1,0,0.61634146,0.29132254,0.02602781,0.04243913,0,0.02386906
6000000,2890000,1,1,0,1,0,0.50166667,0.30746058,0.04243614,0.09648455,0,0.05195206
8850000,3190000,1,0,0,1,0,0.38045198,0.28724019,0.14630203,0.00877331,0,0.17723249
5050000,2920000,1,0,0,0,0,0.59821782,0.12436076,0.01386779,0.11292018,0,0.15063345
6000000,3820000,1,0,0,0,0,0.65666667,0.06780728,0.07279733,0.02992699,0,0.17280173
7150000,3230000,1,0,0,0,1,0.47174825,0.06305501,0.26332008,0.14076124,0,0.06111542
9450000,5050000,1,1,0,1,0,0.55439153,0.24699308,0.03025155,0.06332914,0,0.1050347
4750000,2750000,1,1,0,1,0,0.59894737,0.12906926,0.03699248,0.09930496,0,0.13568593
7400000,3480000,1,1,0,0,1,0.49027027,0.1477818,0.18976439,0.1368019,0,0.03538164
9500000,3200000,1,1,0,1,0,0.35684211,0.35526071,0.09905448,0.0853422,0,0.1035005
4900000,2080000,1,0,0,0,1,0.4444898,0.14542954,0.19160704,0.10557253,0,0.11290109
8900000,4410000,1,1,0,1,0,0.51550562,0.15696225,0.09907988,0.07807278,0,0.15037947
5750000,2110000,1,0,0,0,1,0.38695652,0.1192675,0.23818553,0.12535899,0,0.13023146
4050000,2010000,1,1,0,1,0,0.5162963,0.15935924,0.11387685,0.05765568,0,0.15281193
4150000,2390000,1,0,0,1,0,0.59590361,0.26185665,0.02072955,0.05684787,0,0.06466232
9850000,5540000,1,1,0,0,0,0.58243655,0.01416947,0.11769393,0.08793196,0,0.19776809
6550000,3150000,1,0,0,1,0,0.50091603,0.32288007,0.04765397,0.02700673,0,0.1015432
6550000,2320000,1,0,0,1,0,0.37419847,0.32292052,0.12279537,0.05585589,0,0.12422975
8900000,4530000,1,1,0,1,0,0.52898876,0.22563604,0.0406574,0.02153625,0,0.18318155
6350000,5140000,1,0,0,0,0,0.82944882,0.00049389,0.13030234,0.02872346,0,0.01103149
5050000,3580000,1,0,0,1,0,0.72891089,0.17559448,0.00206727,0.04109759,0,0.05232977
9800000,2120000,1,0,0,0,1,0.23632653,0.11013034,0.35266842,0.1225116,0,0.17836311
8300000,4170000,1,1,0,1,0,0.52240964,0.36083927,0.06067517,0.05533299,0,0.00074293
8850000,3760000,1,1,2100000,1,0,0.44485876,0.10164562,0.03389175,0.09887652,0.23728814,0.08343921
8550000,2820000,1,1,2300000,0,0,0.34982456,0.12188647,0.11501073,0.04454771,0.26900585,0.09972468
9400000,5010000,1,1,1600000,1,0,0.55297872,0.11490124,0.13781681,0.0118748,0.17021277,0.01221566
8250000,2750000,1,1,3100000,0,0,0.35333333,0.11783787,0.11579443,0.01062288,0.37575758,0.02665391
9350000,2420000,1,0,3100000,1,0,0.27882353,0.17679894,0.12110207,0.07513599,0.3315508,0.01658867
9650000,2830000,1,1,3500000,0,0,0.31326425,0.09989577,0.02538673,0.00754651,0.3626943,0.19121244
9750000,2690000,1,1,3300000,0,0,0.29589744,0.03923069,0.10750094,0.09207272,0.33846154,0.12683667
9100000,4250000,1,1,1800000,0,0,0.48703297,0.11055228,0.12255183,0.04487877,0.1978022,0.03718195
